pl_name,hostname,sy_snum,sy_pnum,sy_mnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
Kepler-172 c,Kepler-172,1,4,0,6.38899658,0.00001397,-0.00001397,0,0.066600,,,0,2.890,0.420,-0.300,0,,,,,0.000000,,,0,5527.00,111.00,-111.00,0,1.05,0.15,-0.11,0,0.96,0.06,-0.05,0,0.260,0.150,-0.150,0,,,,,4.38,0.10,-0.11,0
Kepler-172 c,Kepler-172,1,4,0,6.38901755,0.00001408,-0.00001408,0,,,,,2.350,0.290,-0.190,0,,,,,,,,,5599.00,58.93,-74.20,0,1.03,0.12,-0.09,0,1.00,0.04,-0.04,0,0.230,0.089,-0.101,0,,,,,4.41,0.08,-0.09,0
Kepler-172 c,Kepler-172,1,4,0,6.38898700,0.00003200,-0.00003200,0,0.064000,,,0,2.500,1.100,-1.100,0,,,,,0.000000,,,0,5540.00,99.00,,0,0.97,0.43,-0.43,0,0.85,0.08,-0.08,0,,,,0,,,,,4.39,0.30,-0.30,0
Kepler-172 d,Kepler-172,1,4,0,14.62711900,0.00010500,-0.00010500,0,0.118000,,,0,2.250,0.400,-0.400,0,,,,,,,,,5526.00,100.00,-100.00,0,1.08,0.19,-0.19,0,,,,,,,,,,,,,4.38,0.15,-0.15,0
Kepler-172 d,Kepler-172,1,4,0,14.62698952,0.00006215,-0.00006215,0,,,,,2.250,0.260,-0.220,0,,,,,,,,,5599.00,58.93,-74.20,0,1.03,0.12,-0.09,0,1.00,0.04,-0.04,0,0.230,0.089,-0.101,0,,,,,4.41,0.08,-0.09,0
Kepler-172 d,Kepler-172,1,4,0,14.62698952,0.00006215,-0.00006215,0,0.113200,,,0,2.210,0.820,-0.300,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 d,Kepler-172,1,4,0,14.62677024,0.00000934,-0.00000934,0,,,,,,,,,,,,,,,,,5429.00,122.00,-122.00,0,1.09,,,0,0.95,,,0,,,,,-0.032,,,0,4.34,,,0
Kepler-172 d,Kepler-172,1,4,0,14.62698952,0.00006215,-0.00006215,0,0.113200,,,0,2.210,0.820,-0.300,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 d,Kepler-172,1,4,0,14.62707812,0.00007295,-0.00007295,0,,,,,,,,,,,,,,,,,5429.00,122.00,-122.00,0,1.09,,,0,0.95,,,0,,,,,-0.032,,,0,4.34,,,0
Kepler-172 d,Kepler-172,1,4,0,14.62698952,0.00006215,-0.00006215,0,0.113200,,,0,2.210,0.820,-0.300,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 d,Kepler-172,1,4,0,14.62709685,0.00006553,-0.00006553,0,0.115700,,,0,2.700,0.390,-0.280,0,,,,,0.000000,,,0,5527.00,111.00,-111.00,0,1.05,0.15,-0.11,0,0.96,0.06,-0.05,0,0.260,0.150,-0.150,0,,,,,4.38,0.10,-0.11,0
Kepler-172 d,Kepler-172,1,4,0,14.62719000,0.00013000,-0.00013000,0,0.111000,,,0,2.300,1.000,-1.000,0,,,,,0.000000,,,0,5540.00,99.00,,0,0.97,0.43,-0.43,0,0.85,0.08,-0.08,0,,,,0,,,,,4.39,0.30,-0.30,0
Kepler-172 d,Kepler-172,1,4,0,,,,,,,,,2.726,0.136,-0.634,0,,,,,,,,,5613.00,112.00,-112.00,0,1.06,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-172 d,Kepler-172,1,4,0,14.62709685,0.00006553,-0.00006553,0,,,,0,,,,0,,,,,,,,0,5429.00,122.00,-122.00,0,1.09,,,0,0.95,,,0,,,,,-0.032,,,0,4.34,,,0
Kepler-172 e,Kepler-172,1,4,0,,,,,,,,,3.287,0.272,-0.848,0,,,,,,,,,5613.00,112.00,-112.00,0,1.06,0.05,-0.05,0,,,,,,,,,,,,,,,,
Kepler-172 e,Kepler-172,1,4,0,35.11852260,0.00018720,-0.00018720,0,0.203000,,,0,2.410,0.890,-0.330,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 e,Kepler-172,1,4,0,35.11836000,0.00034000,-0.00034000,0,0.199000,,,0,3.000,1.300,-1.300,0,,,,,0.000000,,,0,5540.00,99.00,,0,0.97,0.43,-0.43,0,0.85,0.08,-0.08,0,,,,0,,,,,4.39,0.30,-0.30,0
Kepler-172 e,Kepler-172,1,4,0,35.11844320,0.00021680,-0.00021680,0,,,,0,,,,0,,,,,,,,0,5429.00,122.00,-122.00,0,1.09,,,0,0.95,,,0,,,,,-0.032,,,0,4.34,,,0
Kepler-172 e,Kepler-172,1,4,0,35.11844320,0.00021680,-0.00021680,0,0.207400,,,0,3.260,0.470,-0.340,0,,,,,0.000000,,,0,5527.00,111.00,-111.00,0,1.05,0.15,-0.11,0,0.96,0.06,-0.05,0,0.260,0.150,-0.150,0,,,,,4.38,0.10,-0.11,0
Kepler-172 e,Kepler-172,1,4,0,35.11852260,0.00018720,-0.00018720,0,,,,,2.470,0.320,-0.200,0,,,,,,,,,5599.00,58.93,-74.20,0,1.03,0.12,-0.09,0,1.00,0.04,-0.04,0,0.230,0.089,-0.101,0,,,,,4.41,0.08,-0.09,0
Kepler-172 e,Kepler-172,1,4,0,35.11852260,0.00018720,-0.00018720,0,0.203000,,,0,2.410,0.890,-0.330,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 e,Kepler-172,1,4,0,35.11852260,0.00018720,-0.00018720,0,0.203000,,,0,2.410,0.890,-0.330,0,,,,,0.000000,,,0,5583.00,164.00,-142.00,0,1.01,0.37,-0.14,0,0.90,0.11,-0.07,0,0.020,0.240,-0.260,0,,,,,4.39,0.12,-0.24,0
Kepler-172 e,Kepler-172,1,4,0,35.11885770,0.00000651,-0.00000651,0,,,,,,,,,,,,,,,,,5429.00,122.00,-122.00,0,1.09,,,0,0.95,,,0,,,,,-0.032,,,0,4.34,,,0
Kepler-172 e,Kepler-172,1,4,0,35.11873600,0.00025300,-0.00025300,0,0.211000,,,0,2.760,0.560,-0.560,0,,,,,,,,,5526.00,100.00,-100.00,0,1.08,0.19,-0.19,0,,,,,,,,,,,,,4.38,0.15,-0.15,0
Kepler-176 b,Kepler-176,1,4,0,5.43312169,0.00001685,-0.00001685,0,0.056800,,,0,1.410,0.520,-0.140,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 b,Kepler-176,1,4,0,5.43312169,0.00001685,-0.00001685,0,0.056800,,,0,1.410,0.520,-0.140,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 b,Kepler-176,1,4,0,5.43313290,0.00000953,-0.00000953,0,,,,0,,,,0,,,,,,,,0,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 b,Kepler-176,1,4,0,5.43312937,0.00000539,-0.00000539,0,,,,,,,,,,,,,,,,,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 b,Kepler-176,1,4,0,5.43313290,0.00000953,-0.00000953,0,0.055900,,,0,1.610,0.060,-0.120,0,,,,,0.000000,,,0,4963.00,81.00,-74.00,0,0.83,0.03,-0.06,0,0.79,0.06,-0.03,0,0.160,0.150,-0.150,0,,,,,4.50,0.07,-0.02,0
Kepler-176 b,Kepler-176,1,4,0,5.43307400,0.00002400,-0.00002400,0,0.058000,,,0,1.430,0.730,-0.730,0,,,,,,,,,5232.00,200.00,-200.00,0,0.89,0.46,-0.46,0,,,,,,,,,,,,,4.47,0.30,-0.30,0
Kepler-176 b,Kepler-176,1,4,0,5.43312169,0.00001685,-0.00001685,0,0.056800,,,0,1.410,0.520,-0.140,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 b,Kepler-176,1,4,0,5.43313036,0.00002151,-0.00002151,0,,,,,,,,,,,,,,,,,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 b,Kepler-176,1,4,0,5.43312169,0.00001685,-0.00001685,0,,,,,1.360,0.120,-0.080,0,,,,,,,,,5295.00,75.86,-115.45,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,0.030,0.149,-0.171,0,,,,,4.55,0.04,-0.08,0
Kepler-176 b,Kepler-176,1,4,0,,,,,,,,,1.552,0.227,-0.157,0,,,,,,,,,5106.00,102.00,-102.00,0,0.80,0.04,-0.03,0,,,,,,,,,,,,,,,,
Kepler-176 b,Kepler-176,1,4,0,5.43304300,0.00005500,-0.00005500,0,0.055000,,,0,1.400,1.700,-1.700,0,,,,,0.000000,,,0,5166.00,83.00,-83.00,0,0.79,0.93,-0.93,0,0.77,0.22,-0.22,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-176 c,Kepler-176,1,4,0,12.75935099,0.00000285,-0.00000285,0,,,,,,,,,,,,,,,,,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 c,Kepler-176,1,4,0,,,,,,,,,2.482,0.110,-0.204,0,,,,,,,,,5106.00,102.00,-102.00,0,0.80,0.04,-0.03,0,,,,,,,,,,,,,,,,
Kepler-176 c,Kepler-176,1,4,0,12.75934834,0.00001748,-0.00001748,0,,,,,2.540,0.210,-0.150,0,,,,,,,,,5295.00,75.86,-115.45,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,0.030,0.149,-0.171,0,,,,,4.55,0.04,-0.08,0
Kepler-176 c,Kepler-176,1,4,0,12.75971200,0.00003300,-0.00003300,0,0.102000,,,0,2.600,1.330,-1.330,0,,,,,,,,,5232.00,200.00,-200.00,0,0.89,0.46,-0.46,0,,,,,,,,,,,,,4.47,0.30,-0.30,0
Kepler-176 c,Kepler-176,1,4,0,12.75934489,0.00001877,-0.00001877,0,,,,0,,,,0,,,,,,,,0,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 c,Kepler-176,1,4,0,12.75900000,,,0,,,,,2.560,0.930,-0.260,0,23.00000,13.50000,-8.00000,0,,,,,,,,,0.88,,,0,0.83,,,0,,,,,,,,,,,,
Kepler-176 c,Kepler-176,1,4,0,12.75934834,0.00001748,-0.00001748,0,0.100400,,,0,2.640,0.960,-0.270,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 c,Kepler-176,1,4,0,12.75934489,0.00001877,-0.00001877,0,0.098800,,,0,2.580,0.100,-0.190,0,,,,,0.000000,,,0,4963.00,81.00,-74.00,0,0.83,0.03,-0.06,0,0.79,0.06,-0.03,0,0.160,0.150,-0.150,0,,,,,4.50,0.07,-0.02,0
Kepler-176 c,Kepler-176,1,4,0,12.76000000,,,0,,,,,2.281,0.052,-0.051,0,,,,,,,,,5139.20,93.10,-93.10,0,0.80,0.02,-0.02,0,0.85,0.04,-0.04,0,,,,,,,,,,,,
Kepler-176 c,Kepler-176,1,4,0,12.75934834,0.00001748,-0.00001748,0,0.100400,,,0,2.640,0.960,-0.270,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 c,Kepler-176,1,4,0,12.75934834,0.00001748,-0.00001748,0,0.100400,,,0,2.640,0.960,-0.270,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 c,Kepler-176,1,4,0,12.76008200,0.00006900,-0.00006900,0,0.098000,,,0,2.400,2.800,-2.800,0,,,,,0.000000,,,0,5166.00,83.00,-83.00,0,0.79,0.93,-0.93,0,0.77,0.22,-0.22,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-176 d,Kepler-176,1,4,0,25.75274977,0.00006389,-0.00006389,0,,,,0,,,,0,,,,,,,,0,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 d,Kepler-176,1,4,0,25.75260028,0.00006390,-0.00006390,0,0.160400,,,0,2.900,1.050,-0.300,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 d,Kepler-176,1,4,0,25.75279064,0.00000499,-0.00000499,0,,,,,,,,,,,,,,,,,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 d,Kepler-176,1,4,0,,,,,,,,,2.190,0.618,-0.123,0,,,,,,,,,5106.00,102.00,-102.00,0,0.80,0.04,-0.03,0,,,,,,,,,,,,,,,,
Kepler-176 d,Kepler-176,1,4,0,25.75197400,0.00011500,-0.00011500,0,0.163000,,,0,2.510,1.320,-1.320,0,,,,,,,,,5232.00,200.00,-200.00,0,0.89,0.46,-0.46,0,,,,,,,,,,,,,4.47,0.30,-0.30,0
Kepler-176 d,Kepler-176,1,4,0,25.75260028,0.00006390,-0.00006390,0,,,,,2.720,0.220,-0.420,0,,,,,,,,,5295.00,75.86,-115.45,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,0.030,0.149,-0.171,0,,,,,4.55,0.04,-0.08,0
Kepler-176 d,Kepler-176,1,4,0,25.75200000,,,0,,,,,2.470,0.900,-0.250,0,15.20000,10.40000,-5.80000,0,,,,,,,,,0.88,,,0,0.83,,,0,,,,,,,,,,,,
Kepler-176 d,Kepler-176,1,4,0,25.75274977,0.00006389,-0.00006389,0,0.157800,,,0,2.270,0.090,-0.160,0,,,,,0.000000,,,0,4963.00,81.00,-74.00,0,0.83,0.03,-0.06,0,0.79,0.06,-0.03,0,0.160,0.150,-0.150,0,,,,,4.50,0.07,-0.02,0
Kepler-176 d,Kepler-176,1,4,0,25.75260028,0.00006390,-0.00006390,0,0.160400,,,0,2.900,1.050,-0.300,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 d,Kepler-176,1,4,0,25.75000000,,,0,,,,,2.354,0.062,-0.061,0,,,,,,,,,5139.20,93.10,-93.10,0,0.80,0.02,-0.02,0,0.85,0.04,-0.04,0,,,,,,,,,,,,
Kepler-176 d,Kepler-176,1,4,0,25.75260028,0.00006390,-0.00006390,0,0.160400,,,0,2.900,1.050,-0.300,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 d,Kepler-176,1,4,0,25.75101000,0.00020000,-0.00020000,0,0.156000,,,0,2.700,3.200,-3.200,0,,,,,0.000000,,,0,5166.00,83.00,-83.00,0,0.79,0.93,-0.93,0,0.77,0.22,-0.22,0,,,,0,,,,,4.53,0.30,-0.30,0
Kepler-176 e,Kepler-176,1,4,0,,,,,,,,,1.452,0.270,-0.221,0,,,,,,,,,5106.00,102.00,-102.00,0,0.80,0.04,-0.03,0,,,,,,,,,,,,,,,,
Kepler-176 e,Kepler-176,1,4,0,51.16579000,0.00064320,-0.00064320,0,0.253400,,,0,1.540,0.550,-0.160,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 e,Kepler-176,1,4,0,51.16579000,0.00064320,-0.00064320,0,0.253400,,,0,1.540,0.550,-0.160,0,,,,,0.000000,,,0,5229.00,178.00,-137.00,0,0.88,0.32,-0.09,0,0.83,0.11,-0.06,0,0.070,0.270,-0.250,0,,,,,4.47,0.09,-0.27,0
Kepler-176 e,Kepler-176,1,4,0,51.16580190,0.00043080,-0.00043080,0,,,,0,,,,0,,,,,,,,0,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 e,Kepler-176,1,4,0,51.16565568,0.00040318,-0.00040318,0,,,,,,,,,,,,,,,,,5047.00,122.00,-122.00,0,0.82,,,0,0.84,,,0,,,,,-0.404,,,0,4.53,,,0
Kepler-176 e,Kepler-176,1,4,0,51.16580190,0.00043080,-0.00043080,0,0.249400,,,0,1.510,0.050,-0.110,0,,,,,0.000000,,,0,4963.00,81.00,-74.00,0,0.83,0.03,-0.06,0,0.79,0.06,-0.03,0,0.160,0.150,-0.150,0,,,,,4.50,0.07,-0.02,0
Kepler-176 e,Kepler-176,1,4,0,51.16579000,0.00064320,-0.00064320,0,,,,,1.450,0.120,-0.150,0,,,,,,,,,5295.00,75.86,-115.45,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,0.030,0.149,-0.171,0,,,,,4.55,0.04,-0.08,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34586000,,,0,,,,,1.510,,,0,,,,,,,,,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34585858,0.00000872,-0.00000872,0,0.031800,,,0,1.270,0.120,-0.090,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34586300,0.00000955,-0.00000955,0,,,,0,,,,0,,,,,,,,0,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34586300,0.00000955,-0.00000955,0,0.031800,,,0,1.230,0.110,-0.090,0,,,,,0.000000,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34587000,0.00004300,-0.00004300,0,0.031000,,,0,1.090,0.510,-0.510,0,,,,,0.000000,,,0,4601.00,200.00,-200.00,0,0.67,0.30,-0.30,0,0.74,0.30,-0.30,0,,,,0,,,,,4.66,0.30,-0.30,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34585858,0.00000872,-0.00000872,0,0.031800,,,0,1.270,0.120,-0.090,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 b,Kepler-1987,1,4,0,2.34585858,0.00000872,-0.00000872,0,0.031800,,,0,1.270,0.120,-0.090,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64845900,0.00007200,-0.00007200,0,0.042000,,,0,1.130,0.530,-0.530,0,,,,,0.000000,,,0,4601.00,200.00,-200.00,0,0.67,0.30,-0.30,0,0.74,0.30,-0.30,0,,,,0,,,,,4.66,0.30,-0.30,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64826989,,,0,,,,,1.696,,,0,,,,,,,,,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64830183,0.00001621,-0.00001621,0,0.042700,,,0,1.330,0.120,-0.090,0,,,,,0.000000,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64829642,0.00001695,-0.00001695,0,0.042700,,,0,1.470,0.140,-0.110,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64829642,0.00001695,-0.00001695,0,0.042700,,,0,1.470,0.140,-0.110,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64830183,0.00001621,-0.00001621,0,,,,0,,,,0,,,,,,,,0,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 c,Kepler-1987,1,4,0,3.64829642,0.00001695,-0.00001695,0,0.042700,,,0,1.470,0.140,-0.110,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64491415,0.00000878,-0.00000878,0,0.057100,,,0,2.660,0.250,-0.180,0,,,,,0.000000,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64488983,,,0,,,,,3.265,,,0,,,,,,,,,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64491523,0.00000826,-0.00000826,0,0.057100,,,0,2.950,0.290,-0.210,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64491523,0.00000826,-0.00000826,0,0.057100,,,0,2.950,0.290,-0.210,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64491523,0.00000826,-0.00000826,0,0.057100,,,0,2.950,0.290,-0.210,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64491415,0.00000878,-0.00000878,0,,,,0,,,,0,,,,,,,,0,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64490356,0.00000160,-0.00000160,0,,,,,,,,,,,,,,,,,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 d,Kepler-1987,1,4,0,5.64495400,0.00004000,-0.00004000,0,0.056000,,,0,2.100,1.000,-1.000,0,,,,,0.000000,,,0,4601.00,200.00,-200.00,0,0.67,0.30,-0.30,0,0.74,0.30,-0.30,0,,,,0,,,,,4.66,0.30,-0.30,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74287133,0.00003345,-0.00003345,0,0.076400,,,0,1.990,0.200,-0.140,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74292005,0.00003311,-0.00003311,0,0.076500,,,0,1.920,0.180,-0.130,0,,,,,0.000000,,,0,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74287133,0.00003345,-0.00003345,0,0.076400,,,0,1.990,0.200,-0.140,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74294266,0.00000428,-0.00000428,0,,,,,,,,,,,,,,,,,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74306000,0.00014000,-0.00014000,0,0.075000,,,0,1.580,0.740,-0.740,0,,,,,0.000000,,,0,4601.00,200.00,-200.00,0,0.67,0.30,-0.30,0,0.74,0.30,-0.30,0,,,,0,,,,,4.66,0.30,-0.30,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74297047,,,0,,,,,2.453,,,0,,,,,,,,,4769.00,172.00,-172.00,0,0.71,0.07,-0.05,0,0.80,0.04,-0.08,0,0.120,0.250,-0.300,0,,,,,4.62,0.02,-0.06,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74292005,0.00003311,-0.00003311,0,,,,0,,,,0,,,,,,,,0,4711.00,122.00,-122.00,0,0.74,,,0,0.75,,,0,,,,,-0.616,,,0,4.58,,,0
Kepler-1987 e,Kepler-1987,1,4,0,8.74287133,0.00003345,-0.00003345,0,0.076400,,,0,1.990,0.200,-0.140,0,,,,,0.000000,,,0,4750.00,190.00,-147.00,0,0.73,0.07,-0.05,0,0.78,0.06,-0.07,0,0.120,0.240,-0.280,0,,,,,4.60,0.03,-0.06,0
